,id_student,gender,region,highest_education,age_band,disability,final_result,score
19103,381365,M,North Western Region,Lower Than A Level,0-35,N,Withdrawn,73.0
19104,381365,M,North Western Region,Lower Than A Level,0-35,N,Fail,73.0
19105,382160,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,68.0
19106,383018,M,West Midlands Region,A Level or Equivalent,35-55,N,Fail,80.0
19107,383316,M,South West Region,Lower Than A Level,35-55,N,Pass,89.0
19108,383541,M,East Anglian Region,Lower Than A Level,35-55,N,Pass,77.0
19109,383558,M,East Anglian Region,A Level or Equivalent,35-55,N,Fail,81.0
19110,383748,M,London Region,HE Qualification,0-35,N,Fail,56.0
19111,383907,F,West Midlands Region,A Level or Equivalent,35-55,N,Pass,82.0
19112,383946,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,65.0
19113,384866,F,London Region,Lower Than A Level,0-35,N,Pass,76.0
19114,385578,M,North Western Region,Lower Than A Level,0-35,N,Fail,73.0
19115,387174,M,Ireland,A Level or Equivalent,0-35,N,Pass,72.0
19116,387447,M,North Region,A Level or Equivalent,0-35,N,Pass,80.0
19117,387635,M,London Region,A Level or Equivalent,0-35,N,Fail,44.0
19118,389759,M,South West Region,HE Qualification,35-55,N,Withdrawn,77.0
19119,389759,M,South West Region,HE Qualification,35-55,N,Fail,77.0
19120,389773,F,East Midlands Region,A Level or Equivalent,0-35,Y,Withdrawn,80.0
19121,389773,F,East Midlands Region,A Level or Equivalent,0-35,Y,Fail,80.0
19122,390400,M,Scotland,Lower Than A Level,0-35,N,Fail,77.0
19123,390440,M,Wales,Lower Than A Level,0-35,N,Withdrawn,82.0
19124,391613,M,South West Region,A Level or Equivalent,0-35,N,Distinction,89.0
19125,391630,M,South East Region,Lower Than A Level,0-35,N,Fail,70.0
19126,391822,M,South Region,Lower Than A Level,0-35,N,Pass,78.0
19127,391891,M,Scotland,HE Qualification,0-35,N,Pass,78.0
19128,392691,M,South West Region,Lower Than A Level,0-35,N,Withdrawn,42.0
19129,393918,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,81.0
19130,393934,M,East Anglian Region,A Level or Equivalent,0-35,N,Fail,74.0
19131,394347,M,Wales,A Level or Equivalent,0-35,N,Fail,65.0
19132,394937,M,South West Region,Lower Than A Level,0-35,N,Pass,69.0
19133,395367,F,North Western Region,Lower Than A Level,0-35,Y,Withdrawn,76.0
19134,395463,M,West Midlands Region,HE Qualification,0-35,N,Fail,64.0
19135,395588,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,79.0
19136,396679,F,South Region,HE Qualification,0-35,N,Fail,71.0
19137,396739,M,South East Region,HE Qualification,0-35,N,Pass,89.0
19138,397310,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,50.0
19139,398040,M,South Region,Lower Than A Level,35-55,N,Distinction,91.0
19140,398118,F,South West Region,Lower Than A Level,0-35,N,Fail,74.0
19141,398656,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,52.0
19142,398862,M,Wales,A Level or Equivalent,0-35,N,Pass,82.0
19143,399895,M,Yorkshire Region,A Level or Equivalent,0-35,N,Fail,67.0
19144,400004,M,South West Region,A Level or Equivalent,0-35,N,Withdrawn,71.0
19145,400010,M,South Region,Lower Than A Level,0-35,N,Fail,63.0
19146,400087,F,North Region,A Level or Equivalent,0-35,N,Pass,83.0
19147,400632,M,South Region,Lower Than A Level,0-35,N,Pass,86.0
19148,401812,M,North Western Region,Lower Than A Level,35-55,N,Fail,73.0
19149,402531,M,South West Region,Lower Than A Level,35-55,N,Fail,52.0
19150,403158,F,London Region,A Level or Equivalent,35-55,N,Withdrawn,74.0
19151,404135,F,South West Region,A Level or Equivalent,35-55,N,Pass,66.0
19152,404147,M,Wales,Lower Than A Level,0-35,N,Fail,88.0
19153,404170,F,London Region,A Level or Equivalent,0-35,N,Withdrawn,77.0
19154,404170,F,London Region,A Level or Equivalent,0-35,N,Pass,77.0
19155,405219,F,South East Region,A Level or Equivalent,35-55,N,Distinction,89.0
19156,405314,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,77.0
19157,405314,M,North Western Region,A Level or Equivalent,0-35,N,Fail,77.0
19158,405889,M,West Midlands Region,Lower Than A Level,0-35,N,Pass,63.0
19159,407371,F,South Region,A Level or Equivalent,0-35,N,Distinction,93.0
19160,407670,M,East Anglian Region,Lower Than A Level,0-35,N,Distinction,88.0
19161,407681,M,South Region,A Level or Equivalent,0-35,N,Pass,80.0
19162,407968,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,72.0
19163,408372,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,62.0
19164,408651,M,East Anglian Region,A Level or Equivalent,35-55,N,Fail,86.0
19165,408753,F,West Midlands Region,Lower Than A Level,0-35,N,Pass,81.0
19166,409663,M,North Western Region,Lower Than A Level,0-35,N,Withdrawn,62.0
19167,410874,M,Yorkshire Region,A Level or Equivalent,35-55,N,Fail,73.0
19168,411013,M,North Region,Lower Than A Level,0-35,N,Distinction,86.0
19169,411553,F,London Region,Post Graduate Qualification,35-55,N,Fail,85.0
19170,412025,M,Scotland,A Level or Equivalent,0-35,N,Pass,69.0
19171,412102,M,Scotland,HE Qualification,35-55,N,Pass,86.0
19172,412263,M,Ireland,HE Qualification,0-35,N,Pass,71.0
19173,412307,F,London Region,A Level or Equivalent,0-35,N,Pass,81.0
19174,414258,F,Scotland,A Level or Equivalent,0-35,N,Fail,55.0
19175,414258,F,Scotland,A Level or Equivalent,0-35,N,Pass,55.0
19176,415952,M,Yorkshire Region,Lower Than A Level,0-35,N,Pass,72.0
19177,415988,M,London Region,No Formal quals,0-35,N,Fail,66.0
19178,416229,M,North Region,A Level or Equivalent,0-35,N,Pass,82.0
19179,416696,F,Scotland,HE Qualification,0-35,N,Withdrawn,74.0
19180,416696,F,Scotland,HE Qualification,0-35,N,Withdrawn,74.0
19181,416725,M,South Region,A Level or Equivalent,0-35,N,Distinction,90.0
19182,418634,F,Yorkshire Region,Lower Than A Level,35-55,N,Pass,83.0
19183,418998,M,North Region,A Level or Equivalent,0-35,N,Pass,66.0
19184,419228,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,73.0
19185,419565,M,East Anglian Region,Lower Than A Level,35-55,N,Withdrawn,41.0
19186,419565,M,East Anglian Region,Lower Than A Level,35-55,N,Fail,41.0
19187,419791,F,North Region,A Level or Equivalent,0-35,N,Pass,88.0
19188,419946,M,London Region,HE Qualification,0-35,N,Pass,76.0
19189,420096,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,88.0
19190,420673,M,Ireland,HE Qualification,0-35,N,Withdrawn,82.0
19191,420699,M,Ireland,A Level or Equivalent,35-55,N,Pass,79.0
19192,420720,M,East Anglian Region,HE Qualification,35-55,N,Pass,81.0
19193,420894,M,South East Region,A Level or Equivalent,0-35,N,Pass,67.0
19194,422061,M,South Region,HE Qualification,0-35,N,Pass,78.0
19195,422087,M,Scotland,Lower Than A Level,0-35,N,Distinction,88.0
19196,422280,F,South Region,A Level or Equivalent,35-55,N,Withdrawn,74.0
19197,422340,F,London Region,HE Qualification,35-55,N,Pass,94.0
19198,423601,M,North Western Region,A Level or Equivalent,0-35,N,Fail,72.0
19199,423985,M,London Region,A Level or Equivalent,0-35,N,Fail,65.0
19200,424544,M,Yorkshire Region,A Level or Equivalent,0-35,N,Fail,68.0
19201,425748,M,East Anglian Region,A Level or Equivalent,0-35,N,Fail,73.0
19202,425755,M,North Region,Lower Than A Level,0-35,N,Withdrawn,38.0
19203,425997,M,West Midlands Region,Lower Than A Level,35-55,N,Fail,61.0
19204,426074,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,69.0
19205,426465,F,Yorkshire Region,Lower Than A Level,35-55,N,Pass,84.0
19206,427348,M,Scotland,HE Qualification,35-55,N,Pass,73.0
19207,428142,F,Scotland,Lower Than A Level,0-35,N,Pass,82.0
19208,428641,M,Scotland,A Level or Equivalent,0-35,N,Pass,89.0
19209,428932,F,South West Region,A Level or Equivalent,0-35,Y,Distinction,86.0
19210,428979,M,East Anglian Region,HE Qualification,0-35,N,Pass,74.0
19211,429162,M,Ireland,A Level or Equivalent,0-35,N,Fail,96.0
19212,430554,M,South Region,A Level or Equivalent,0-35,N,Withdrawn,57.0
19213,430870,M,North Western Region,Lower Than A Level,0-35,N,Fail,73.0
19214,431251,M,London Region,A Level or Equivalent,35-55,N,Pass,85.0
19215,431268,M,East Anglian Region,HE Qualification,0-35,N,Withdrawn,86.0
19216,432222,M,South East Region,A Level or Equivalent,35-55,N,Pass,71.0
19217,432532,M,North Region,A Level or Equivalent,0-35,N,Distinction,87.0
19218,434298,M,South Region,Lower Than A Level,0-35,Y,Fail,63.0
19219,434476,M,London Region,A Level or Equivalent,35-55,Y,Withdrawn,78.0
19220,434476,M,London Region,A Level or Equivalent,35-55,Y,Pass,78.0
19221,435043,M,Scotland,A Level or Equivalent,0-35,N,Pass,79.0
19222,437752,M,North Western Region,No Formal quals,0-35,N,Withdrawn,79.0
19223,437872,M,South Region,Lower Than A Level,0-35,N,Pass,67.0
19224,438323,M,South East Region,HE Qualification,0-35,N,Pass,81.0
19225,438452,M,North Western Region,A Level or Equivalent,0-35,N,Distinction,93.0
19226,439002,F,Wales,Lower Than A Level,0-35,N,Withdrawn,87.0
19227,440632,M,Ireland,Lower Than A Level,0-35,N,Fail,83.0
19228,440825,M,Yorkshire Region,Lower Than A Level,0-35,N,Fail,64.0
19229,440851,M,Scotland,Lower Than A Level,0-35,N,Withdrawn,67.0
19230,440851,M,Scotland,Lower Than A Level,0-35,N,Fail,67.0
19231,441421,M,South West Region,Lower Than A Level,0-35,N,Withdrawn,68.0
19232,441421,M,South West Region,Lower Than A Level,0-35,N,Fail,68.0
19233,441954,M,London Region,Lower Than A Level,0-35,N,Pass,67.0
19234,442436,M,West Midlands Region,HE Qualification,0-35,N,Withdrawn,82.0
19235,443563,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,82.0
19236,443696,F,London Region,A Level or Equivalent,0-35,N,Fail,64.0
19237,443696,F,London Region,A Level or Equivalent,0-35,N,Fail,64.0
19238,443950,M,Ireland,Lower Than A Level,0-35,N,Pass,79.0
19239,443989,M,East Anglian Region,A Level or Equivalent,0-35,N,Distinction,93.0
19240,446440,F,South West Region,A Level or Equivalent,0-35,N,Pass,80.0
19241,447036,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,87.0
19242,447036,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,87.0
19243,447127,M,Yorkshire Region,Lower Than A Level,0-35,N,Fail,80.0
19244,464616,M,London Region,A Level or Equivalent,0-35,N,Withdrawn,54.0
19245,464616,M,London Region,A Level or Equivalent,0-35,N,Pass,54.0
19246,464785,M,North Region,A Level or Equivalent,0-35,N,Pass,83.0
19247,465175,M,Scotland,Lower Than A Level,0-35,N,Fail,66.0
19248,465175,M,Scotland,Lower Than A Level,0-35,N,Pass,66.0
19249,465312,F,North Region,A Level or Equivalent,0-35,N,Pass,77.0
19250,465430,M,South West Region,A Level or Equivalent,0-35,N,Pass,78.0
19251,466203,M,London Region,Lower Than A Level,0-35,N,Pass,62.0
19252,466329,F,South East Region,Lower Than A Level,0-35,N,Fail,86.0
19253,466828,M,South West Region,A Level or Equivalent,0-35,N,Distinction,90.0
19254,467416,M,East Anglian Region,Lower Than A Level,35-55,N,Pass,85.0
19255,467506,M,South West Region,A Level or Equivalent,35-55,N,Pass,87.0
19256,467700,M,South Region,A Level or Equivalent,0-35,N,Pass,79.0
19257,467725,M,Scotland,Lower Than A Level,0-35,N,Pass,74.0
19258,467854,F,North Region,Lower Than A Level,0-35,N,Pass,75.0
19259,468497,M,West Midlands Region,Lower Than A Level,35-55,N,Fail,83.0
19260,468908,M,South West Region,A Level or Equivalent,0-35,N,Fail,49.0
19261,469154,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,81.0
19262,469743,M,South West Region,No Formal quals,0-35,N,Distinction,90.0
19263,470786,M,South West Region,A Level or Equivalent,0-35,N,Pass,70.0
19264,472602,M,Scotland,HE Qualification,0-35,N,Fail,67.0
19265,472810,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,70.0
19266,472810,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,70.0
19267,473081,F,Scotland,Lower Than A Level,35-55,N,Withdrawn,83.0
19268,473081,F,Scotland,Lower Than A Level,35-55,N,Withdrawn,83.0
19269,473102,F,South East Region,Lower Than A Level,35-55,N,Withdrawn,45.0
19270,473162,F,South East Region,Lower Than A Level,0-35,N,Pass,92.0
19271,473789,M,South Region,Lower Than A Level,35-55,N,Pass,79.0
19272,474677,M,London Region,Lower Than A Level,0-35,N,Fail,75.0
19273,474677,M,London Region,Lower Than A Level,0-35,N,Fail,75.0
19274,475681,M,North Western Region,A Level or Equivalent,0-35,N,Fail,91.0
19275,476194,M,Scotland,Lower Than A Level,0-35,N,Pass,80.0
19276,476845,M,London Region,HE Qualification,0-35,N,Pass,76.0
19277,476946,F,East Midlands Region,Lower Than A Level,35-55,N,Fail,72.0
19278,477812,M,Scotland,Lower Than A Level,0-35,Y,Withdrawn,88.0
19279,477812,M,Scotland,Lower Than A Level,0-35,Y,Distinction,88.0
19280,478279,M,North Region,A Level or Equivalent,0-35,N,Pass,84.0
19281,478337,F,London Region,Lower Than A Level,0-35,N,Pass,78.0
19282,478432,M,London Region,A Level or Equivalent,35-55,N,Pass,75.0
19283,478660,M,East Midlands Region,A Level or Equivalent,35-55,N,Pass,92.0
19284,478685,F,Scotland,A Level or Equivalent,0-35,N,Fail,80.0
19285,479057,M,North Region,Lower Than A Level,0-35,N,Pass,85.0
19286,479356,M,East Anglian Region,HE Qualification,35-55,N,Pass,80.0
19287,479764,M,Yorkshire Region,Lower Than A Level,0-35,N,Pass,89.0
19288,479828,M,East Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,55.0
19289,479828,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,55.0
19290,479860,M,South West Region,Lower Than A Level,35-55,N,Pass,81.0
19291,479922,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,70.0
19292,480014,M,London Region,A Level or Equivalent,35-55,N,Distinction,83.0
19293,480181,M,North Region,A Level or Equivalent,0-35,N,Withdrawn,62.0
19294,480199,F,London Region,Lower Than A Level,35-55,N,Pass,85.0
19295,480937,M,Yorkshire Region,Lower Than A Level,35-55,N,Pass,85.0
19296,480960,F,London Region,A Level or Equivalent,0-35,N,Distinction,89.0
19297,480981,M,London Region,Lower Than A Level,35-55,Y,Fail,53.0
19298,480984,M,North Region,A Level or Equivalent,0-35,N,Pass,81.0
19299,481227,M,Wales,A Level or Equivalent,35-55,N,Withdrawn,87.0
19300,481367,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,80.0
19301,481453,M,London Region,A Level or Equivalent,35-55,N,Pass,88.0
19302,482071,M,South Region,Lower Than A Level,0-35,N,Pass,78.0
19303,482187,F,North Region,A Level or Equivalent,0-35,N,Distinction,88.0
19304,482264,F,West Midlands Region,A Level or Equivalent,35-55,N,Withdrawn,48.0
19305,482275,M,North Western Region,Lower Than A Level,35-55,N,Fail,72.0
19306,482513,F,North Western Region,Lower Than A Level,35-55,N,Pass,85.0
19307,483620,M,West Midlands Region,Lower Than A Level,0-35,N,Pass,66.0
19308,483872,M,London Region,A Level or Equivalent,0-35,N,Pass,84.0
19309,483997,F,North Region,A Level or Equivalent,0-35,N,Pass,84.0
19310,484165,M,North Western Region,A Level or Equivalent,0-35,N,Fail,80.0
19311,484242,M,Wales,A Level or Equivalent,0-35,N,Withdrawn,70.0
19312,484242,M,Wales,A Level or Equivalent,0-35,N,Fail,70.0
19313,484458,F,London Region,A Level or Equivalent,35-55,N,Distinction,91.0
19314,484556,M,South East Region,Lower Than A Level,0-35,Y,Fail,65.0
19315,484780,F,South East Region,Lower Than A Level,0-35,N,Pass,79.0
19316,484790,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,77.0
19317,484947,M,Ireland,A Level or Equivalent,0-35,N,Pass,73.0
19318,485528,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,86.0
19319,485544,M,West Midlands Region,HE Qualification,0-35,N,Fail,57.0
19320,485768,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,75.0
19321,486007,F,South East Region,A Level or Equivalent,0-35,N,Pass,85.0
19322,486145,M,South Region,HE Qualification,0-35,N,Fail,62.0
19323,487168,F,East Midlands Region,A Level or Equivalent,0-35,N,Fail,59.0
19324,487168,F,East Midlands Region,A Level or Equivalent,0-35,N,Fail,59.0
19325,487271,M,East Midlands Region,Lower Than A Level,0-35,N,Withdrawn,90.0
19326,487636,M,North Western Region,A Level or Equivalent,0-35,N,Pass,65.0
19327,488386,F,London Region,HE Qualification,0-35,Y,Withdrawn,70.0
19328,488386,F,London Region,HE Qualification,0-35,Y,Fail,70.0
19329,488675,M,North Region,Post Graduate Qualification,35-55,N,Pass,87.0
19330,488968,F,South West Region,HE Qualification,35-55,N,Distinction,94.0
19331,489443,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,71.0
19332,490082,F,East Anglian Region,HE Qualification,0-35,N,Distinction,94.0
19333,490195,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,83.0
19334,490284,M,East Anglian Region,A Level or Equivalent,0-35,N,Fail,81.0
19335,491004,M,Wales,A Level or Equivalent,35-55,N,Pass,90.0
19336,491011,M,South East Region,A Level or Equivalent,0-35,Y,Withdrawn,74.0
19337,491011,M,South East Region,A Level or Equivalent,0-35,Y,Withdrawn,74.0
19338,491011,M,South East Region,A Level or Equivalent,0-35,Y,Pass,74.0
19339,491503,F,Wales,A Level or Equivalent,35-55,N,Fail,81.0
19340,491636,M,East Anglian Region,Lower Than A Level,35-55,N,Pass,91.0
19341,494164,M,Ireland,Lower Than A Level,0-35,N,Fail,90.0
19342,494165,M,Ireland,Lower Than A Level,0-35,N,Pass,64.0
19343,494340,M,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,88.0
19344,494443,F,London Region,Lower Than A Level,0-35,N,Pass,78.0
19345,494622,M,London Region,Lower Than A Level,0-35,N,Pass,77.0
19346,494866,M,North Western Region,Lower Than A Level,0-35,N,Withdrawn,62.0
19347,494903,M,South Region,Lower Than A Level,0-35,N,Fail,92.0
19348,495621,M,West Midlands Region,A Level or Equivalent,0-35,Y,Fail,49.0
19349,496470,M,North Region,A Level or Equivalent,0-35,N,Pass,86.0
19350,496491,F,London Region,Lower Than A Level,0-35,N,Distinction,88.0
19351,496561,M,East Anglian Region,A Level or Equivalent,0-35,N,Fail,82.0
19352,496657,M,London Region,Lower Than A Level,35-55,N,Withdrawn,68.0
19353,496671,F,South West Region,A Level or Equivalent,35-55,N,Fail,71.0
19354,497102,M,Scotland,HE Qualification,0-35,N,Pass,75.0
19355,497180,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,80.0
19356,497211,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,88.0
19357,497226,M,South West Region,Lower Than A Level,0-35,N,Fail,70.0
19358,497410,M,South Region,A Level or Equivalent,0-35,N,Pass,89.0
19359,497855,M,North Region,A Level or Equivalent,0-35,N,Fail,78.0
19360,497897,F,West Midlands Region,No Formal quals,0-35,N,Fail,59.0
19361,498269,F,East Anglian Region,Lower Than A Level,35-55,Y,Pass,70.0
19362,498554,M,South West Region,Lower Than A Level,35-55,N,Pass,83.0
19363,498578,F,South West Region,A Level or Equivalent,0-35,N,Fail,69.0
19364,498636,M,South Region,Lower Than A Level,0-35,Y,Withdrawn,66.0
19365,498636,M,South Region,Lower Than A Level,0-35,Y,Fail,66.0
19366,499244,M,South Region,Lower Than A Level,0-35,N,Withdrawn,64.0
19367,499244,M,South Region,Lower Than A Level,0-35,N,Withdrawn,64.0
19368,499244,M,South Region,Lower Than A Level,0-35,N,Withdrawn,64.0
19369,499354,M,Wales,A Level or Equivalent,0-35,N,Pass,87.0
19370,499372,M,London Region,A Level or Equivalent,35-55,Y,Fail,71.0
19371,499993,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,83.0
19372,500230,M,West Midlands Region,Lower Than A Level,0-35,N,Distinction,91.0
19373,500652,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,70.0
19374,501302,F,Scotland,HE Qualification,0-35,N,Withdrawn,72.0
19375,501302,F,Scotland,HE Qualification,0-35,N,Fail,72.0
19376,501493,M,North Western Region,Lower Than A Level,0-35,Y,Fail,81.0
19377,501755,M,South Region,Lower Than A Level,0-35,N,Withdrawn,67.0
19378,501755,M,South Region,Lower Than A Level,0-35,N,Pass,67.0
19379,501869,M,North Western Region,A Level or Equivalent,0-35,N,Fail,55.0
19380,502361,M,West Midlands Region,Lower Than A Level,0-35,N,Withdrawn,68.0
